user,timestamp,hours,project
jorah,2018-01-31 10:33:23.000326 UTC,0.5,bizdev
gendry,31 января 2018 10:25,1.5,project-19
gendry,2018-01-31 10:25:32.000241 UTC,0.5,website
gendry,2018-01-31 10:25:32.000241 UTC,1.5,learning
gendry,2018-01-31 10:25:32.000241 UTC,2.0,bizdev
gendry,2018-01-31 10:25:32.000241 UTC,1.0,project-19
davos,2018-01-31 09:48:59.000136 UTC,1.5,website
davos,2018-01-31 09:48:59.000136 UTC,5.0,project-40
davos,2018-01-31 09:48:59.000136 UTC,1.0,website
jaime,2018-01-31 00:00:00 UTC,8.75,project-47
bronn,2018-01-31 00:00:00 UTC,2.0,random
tywin,2018-01-31 00:00:00 UTC,2.0,project-40
tywin,2018-01-31 00:00:00 UTC,6.5,project-20
tywin,2018-01-31 00:00:00 UTC,2.0,website
theon,01/31/2018 12:00 AM,2.0,project-40
theon,01/31/2018 12:00 AM,2.0,opsandadmin
bronn,2018-01-31 00:00:00 UTC,4.0,project-40
samwell,2018-01-31 00:00:00 UTC,1.0,learning
samwell,2018-01-31 00:00:00 UTC,6.0,project-07
samwell,2018-01-31 00:00:00 UTC,1.5,project-19
jaime,2018-01-31 00:00:00 UTC,0.5,hiring
theon,2018-01-31 00:00:00 UTC,4.5,project-54
littlefinger,2018-01-30 15:59:04.000572 UTC,0.25,hiring
littlefinger,2018-01-30 15:59:04.000572 UTC,0.125,workshops
littlefinger,2018-01-30 15:59:04.000572 UTC,0.25,opsandadmin
littlefinger,2018-01-30 15:59:04.000572 UTC,0.5,project-06
ned,2018-01-30 15:27:52.000586 UTC,0.5,opsandadmin
ned,2018-01-30 15:27:52.000586 UTC,2.0,project-54
ned,2018-01-30 15:27:52.000586 UTC,3.0,opsandadmin
littlefinger,2018-01-30 15:09:28.000587 UTC,0.5,project-47
littlefinger,2018-01-30 15:09:28.000587 UTC,5.0,opsandadmin
littlefinger,2018-01-30 15:09:28.000587 UTC,0.5,workshops
littlefinger,2018-01-30 15:09:28.000587 UTC,1.5,hiring
margaery,2018-01-30 14:41:13.000248 UTC,8.5,project-47
tywin,2018-01-30 13:28:39.000596 UTC,1.0,project-20
tywin,01/30/2018 01:28 PM,0.5,website
tywin,2018-01-30 13:28:39.000596 UTC,1.5,website
tywin,2018-01-30 13:28:39.000596 UTC,4.0,project-40
jorah,2018-01-30 11:26:49.000056 UTC,7.0,project-40
jaime,2018-01-30 10:41:46.000544 UTC,0.25,project-47
jaime,2018-01-30 10:41:46.000544 UTC,7.75,project-47
shae,2018-01-30 10:07:58.00038 UTC,2.0,machinelearning
shae,01/30/2018 10:07 AM,5.0,project-47
gendry,30 января 2018 10:03,7.0,website
davos,2018-01-30 10:03:39.000005 UTC,2.0,project-40
davos,2018-01-30 10:03:39.000005 UTC,0.5,website
davos,2018-01-30 10:03:39.000005 UTC,2.0,website
davos,2018-01-30 10:03:39.000005 UTC,2.0,project-40
bronn,2018-01-30 09:13:59.000336 UTC,0.5,bizdev
bronn,2018-01-30 09:13:59.000336 UTC,5.0,project-40
bronn,2018-01-30 09:13:59.000336 UTC,0.5,random
theon,2018-01-30 00:00:00 UTC,10.0,project-54
robert,01/29/2018 02:08 PM,1.0,legal
robert,2018-01-29 14:08:57.000555 UTC,1.0,opsandadmin
robert,2018-01-29 14:08:57.000555 UTC,0.25,bizdev
robert,2018-01-29 14:08:57.000555 UTC,0.25,bizdev
robert,2018-01-29 14:08:57.000555 UTC,1.0,learning
robert,2018-01-29 14:08:57.000555 UTC,0.5,bizdev
robert,2018-01-29 14:08:57.000555 UTC,1.0,random
robert,2018-01-29 14:08:57.000555 UTC,1.0,bizdev
bronn,2018-01-29 14:07:10.000053 UTC,0.5,opsandadmin
bronn,2018-01-29 14:07:10.000053 UTC,8.0,project-40
shae,2018-01-29 13:55:04.000421 UTC,8.0,project-47
theon,2018-01-29 13:43:21.000566 UTC,1.5,opsandadmin
theon,2018-01-29 13:43:21.000566 UTC,8.0,project-54
tywin,2018-01-29 13:34:43.000312 UTC,1.0,workshops
tywin,2018-01-29 13:34:43.000312 UTC,1.25,project-54
tywin,01/29/2018 01:34 PM,1.0,opsandadmin
tywin,2018-01-29 13:34:43.000312 UTC,2.0,project-40
tywin,2018-01-29 13:34:43.000312 UTC,1.0,bizdev
tywin,2018-01-29 13:34:43.000312 UTC,2.0,website
davos,2018-01-29 11:02:42.000194 UTC,1.5,opsandadmin
davos,2018-01-29 11:02:42.000194 UTC,3.0,website
davos,2018-01-29 11:02:42.000194 UTC,2.0,project-40
davos,01/29/2018 11:02 AM,0.5,project-16
jorah,2018-01-29 10:47:05.000087 UTC,1.5,project-54
jorah,2018-01-29 10:47:05.000087 UTC,1.5,opsandadmin
jorah,2018-01-29 10:47:05.000087 UTC,5.0,project-40
jorah,2018-01-29 10:47:05.000087 UTC,0.25,bizdev
margaery,2018-01-29 10:43:19.000074 UTC,1.0,opsandadmin
margaery,2018-01-29 10:43:19.000074 UTC,6.0,project-47
samwell,2018-01-29 10:29:56.00018 UTC,1.0,opsandadmin
samwell,2018-01-29 10:29:56.00018 UTC,5.5,project-48
samwell,2018-01-29 10:29:56.00018 UTC,1.0,project-20
gendry,2018-01-29 10:29:44.000338 UTC,1.0,learning
gendry,2018-01-29 10:29:44.000338 UTC,1.0,project-04
gendry,2018-01-29 10:29:44.000338 UTC,0.5,opsandadmin
gendry,2018-01-29 10:29:44.000338 UTC,4.5,website
ned,2018-01-29 08:26:50.000334 UTC,1.5,cultureandmanagement
ned,2018-01-29 08:26:50.000334 UTC,0.5,events
ned,29 января 2018 08:26,0.5,project-20
ned,2018-01-29 08:26:50.000334 UTC,0.5,bizdev
ned,2018-01-29 08:26:50.000334 UTC,1.0,datastorytelling
ned,2018-01-29 08:26:50.000334 UTC,1.0,opsandadmin
jaime,2018-01-29 08:13:31.000174 UTC,5.0,project-47
jaime,2018-01-29 08:13:31.000174 UTC,0.25,project-47
jaime,2018-01-29 08:13:31.000174 UTC,1.5,cultureandmanagement
jaime,2018-01-29 08:13:31.000174 UTC,1.0,opsandadmin
littlefinger,2018-01-29 00:00:00 UTC,0.5,workshops
littlefinger,2018-01-29 00:00:00 UTC,5.0,opsandadmin
littlefinger,2018-01-29 00:00:00 UTC,1.0,cultureandmanagement
littlefinger,2018-01-29 00:00:00 UTC,1.0,hiring
littlefinger,2018-01-29 00:00:00 UTC,0.5,project-47
ned,2018-01-28 16:00:58.00001 UTC,0.5,bizdev
ned,2018-01-28 16:00:58.00001 UTC,4.0,opsandadmin
ned,2018-01-28 16:00:58.00001 UTC,1.0,events
bronn,2018-01-28 11:36:50.000009 UTC,4.0,project-40
littlefinger,2018-01-28 00:00:00 UTC,2.5,project-47
samwell,2018-01-28 00:00:00 UTC,3.0,project-48
ned,2018-01-27 00:00:00 UTC,3.0,bizdev
ned,01/27/2018 12:00 AM,2.0,events
ned,27 января 2018 00:00,1.5,hiring
samwell,2018-01-26 14:21:57.000518 UTC,3.75,project-07
samwell,01/26/2018 02:21 PM,0.25,project-48
littlefinger,2018-01-26 10:13:03.0003 UTC,2.0,opsandadmin
littlefinger,2018-01-26 10:13:03.0003 UTC,2.0,hiring
littlefinger,2018-01-26 10:13:03.0003 UTC,1.5,project-47
littlefinger,2018-01-26 10:13:03.0003 UTC,0.5,workshops
davos,2018-01-26 09:37:19.000002 UTC,7.0,project-40
gendry,2018-01-26 09:02:51.000263 UTC,0.5,bizdev
gendry,2018-01-26 09:02:51.000263 UTC,5.25,project-04
gendry,01/26/2018 09:02 AM,1.0,hiring
ned,2018-01-26 08:11:03.000313 UTC,1.5,project-18
ned,2018-01-26 08:11:03.000313 UTC,1.0,project-00
ned,26 января 2018 08:11,2.0,project-04
bronn,2018-01-26 00:00:00 UTC,4.0,project-40
jorah,2018-01-26 00:00:00 UTC,7.0,project-40
jaime,2018-01-26 00:00:00 UTC,5.0,project-47
jaime,2018-01-26 00:00:00 UTC,0.75,hiring
jaime,2018-01-26 00:00:00 UTC,0.75,project-47
jaime,2018-01-26 00:00:00 UTC,0.25,project-47
jaime,2018-01-26 00:00:00 UTC,1.5,project-47
shae,2018-01-26 00:00:00 UTC,6.0,project-47
shae,2018-01-26 00:00:00 UTC,0.75,hiring
theon,2018-01-26 00:00:00 UTC,5.0,project-40
ned,2018-01-25 16:11:17.001029 UTC,1.5,random
ned,2018-01-25 16:11:17.001029 UTC,0.5,project-00
ned,2018-01-25 16:11:17.001029 UTC,2.0,project-16
ned,2018-01-25 16:11:17.001029 UTC,1.5,cultureandmanagement
ned,2018-01-25 16:11:17.001029 UTC,1.0,cultureandmanagement
ned,2018-01-25 16:11:17.001029 UTC,0.5,cultureandmanagement
ned,2018-01-25 16:11:17.001029 UTC,1.5,project-20
ned,2018-01-25 16:11:17.001029 UTC,1.0,project-04
ned,2018-01-25 16:11:17.001029 UTC,1.5,hiring
shae,2018-01-25 15:41:26.000641 UTC,1.5,cultureandmanagement
shae,25 января 2018 15:41,0.5,project-28
shae,25 января 2018 15:41,4.0,project-47
theon,2018-01-25 15:41:16.000667 UTC,8.45,project-40
jaime,2018-01-25 15:02:11.000089 UTC,7.0,project-47
jorah,2018-01-25 14:35:57.000558 UTC,5.0,project-40
gendry,2018-01-25 10:48:02.000146 UTC,8.0,project-04
littlefinger,2018-01-25 10:05:38.000448 UTC,0.5,workshop
littlefinger,2018-01-25 10:05:38.000448 UTC,0.5,cultureandmanagement
littlefinger,2018-01-25 10:05:38.000448 UTC,3.0,opsandadmin
littlefinger,25 января 2018 10:05,3.5,hiring
littlefinger,2018-01-25 10:05:38.000448 UTC,1.25,project-06
littlefinger,2018-01-25 10:05:38.000448 UTC,0.25,project-13
samwell,2018-01-25 08:35:46.000282 UTC,0.25,hiring
samwell,2018-01-25 08:35:46.000282 UTC,5.0,project-07
tywin,25 января 2018 00:00,4.5,project-40
bronn,2018-01-25 00:00:00 UTC,7.0,project-40
davos,2018-01-25 00:00:00 UTC,5.0,project-40
davos,2018-01-25 00:00:00 UTC,3.0,project-16
tywin,2018-01-25 00:00:00 UTC,0.5,project-28
tywin,2018-01-25 00:00:00 UTC,4.0,project-40
tywin,2018-01-25 00:00:00 UTC,2.0,project-04
tywin,2018-01-25 00:00:00 UTC,2.0,workshops
ned,2018-01-24 15:46:40.000202 UTC,1.0,bizdev
ned,2018-01-24 15:46:40.000202 UTC,1.0,project-04
littlefinger,2018-01-24 14:18:28.000046 UTC,5.0,opsandadmin
littlefinger,2018-01-24 14:18:28.000046 UTC,1.5,hiring
littlefinger,2018-01-24 14:18:28.000046 UTC,1.0,workshops
littlefinger,2018-01-24 14:18:28.000046 UTC,0.25,project-06
ned,2018-01-24 11:12:14.000227 UTC,1.0,opsandadmin
ned,2018-01-24 11:12:14.000227 UTC,1.0,bizdev
bronn,2018-01-24 11:03:35.000428 UTC,8.0,project-40
jorah,2018-01-24 10:42:12.000299 UTC,7.0,project-40
theon,01/24/2018 10:02 AM,7.5,project-40
jaime,2018-01-24 10:01:29.000463 UTC,8.0,project-47
gendry,2018-01-24 09:53:59.000345 UTC,8.0,project-04
davos,24 января 2018 09:32,8.0,project-40
littlefinger,2018-01-24 00:00:00 UTC,1.5,opsandadmin
littlefinger,2018-01-24 00:00:00 UTC,1.5,hiring
robert,2018-01-24 00:00:00 UTC,1.5,project-20
robert,2018-01-24 00:00:00 UTC,2.0,bizdev
robert,2018-01-24 00:00:00 UTC,1.0,events
robert,2018-01-24 00:00:00 UTC,0.5,events
robert,2018-01-24 00:00:00 UTC,1.0,opsandadmin
robert,2018-01-24 00:00:00 UTC,3.0,opsandadmin
robert,2018-01-24 00:00:00 UTC,0.5,cultureandmanagement
robert,2018-01-24 00:00:00 UTC,1.0,bizdev
ned,2018-01-23 17:11:21.000312 UTC,1.0,bizdev
ned,2018-01-23 17:11:21.000312 UTC,1.0,bizdev
ned,2018-01-23 17:11:21.000312 UTC,1.0,learning
shae,2018-01-23 14:31:43.000043 UTC,3.5,hiring
shae,2018-01-23 14:31:43.000043 UTC,1.0,project-47
shae,2018-01-23 14:31:43.000043 UTC,3.0,project-47
davos,2018-01-23 14:12:18.000346 UTC,7.0,project-40
davos,2018-01-23 14:12:18.000346 UTC,1.0,website
tywin,01/23/2018 01:15 PM,1.5,project-40
tywin,2018-01-23 13:15:11.000504 UTC,3.0,project-20
tywin,2018-01-23 13:15:11.000504 UTC,2.0,website
ned,2018-01-23 11:59:04.000122 UTC,1.0,project-33
ned,2018-01-23 11:59:04.000122 UTC,0.5,datastorytelling
ned,2018-01-23 11:59:04.000122 UTC,0.5,cultureandmanagement
ned,2018-01-23 11:59:04.000122 UTC,1.0,bizdev
ned,2018-01-23 11:59:04.000122 UTC,2.0,project-40
ned,2018-01-23 11:59:04.000122 UTC,1.0,bizdev
gendry,2018-01-23 11:25:38.000511 UTC,0.5,bizdev
gendry,2018-01-23 11:25:38.000511 UTC,7.0,project-04
gendry,2018-01-23 11:25:38.000511 UTC,0.5,hiring
robert,2018-01-23 10:10:00.000089 UTC,2.0,opsandadmin
robert,2018-01-23 10:10:00.000089 UTC,1.0,bizdev
robert,01/23/2018 10:10 AM,1.0,bizdev
robert,2018-01-23 10:10:00.000089 UTC,1.0,bizdev
jorah,2018-01-23 09:45:00.000214 UTC,2.0,project-40
jorah,2018-01-23 09:45:00.000214 UTC,1.5,project-65
jorah,2018-01-23 09:45:00.000214 UTC,1.0,bizdev
jorah,2018-01-23 09:45:00.000214 UTC,2.0,bizdev
jorah,2018-01-23 09:45:00.000214 UTC,1.0,transit
jorah,2018-01-23 09:45:00.000214 UTC,1.5,project-40
samwell,2018-01-23 09:10:13.000299 UTC,2.5,hiring
samwell,2018-01-23 09:10:13.000299 UTC,2.5,project-07
samwell,01/23/2018 09:10 AM,1.0,project-40
bronn,2018-01-23 08:45:16.000279 UTC,5.0,project-40
bronn,2018-01-23 08:45:16.000279 UTC,1.0,project-65
margaery,2018-01-23 00:00:00 UTC,1.0,project-48
margaery,2018-01-23 00:00:00 UTC,1.0,project-47
margaery,2018-01-23 00:00:00 UTC,2.5,events
margaery,2018-01-23 00:00:00 UTC,4.0,hiring
shae,2018-01-22 14:42:34.000594 UTC,1.0,opsandadmin
shae,2018-01-22 14:42:34.000594 UTC,1.5,hiring
shae,2018-01-22 14:42:34.000594 UTC,1.0,project-55
shae,2018-01-22 14:42:34.000594 UTC,1.0,machinelearning
shae,2018-01-22 14:42:34.000594 UTC,3.0,project-47
tywin,2018-01-22 12:46:59.000276 UTC,0.5,workshops
tywin,2018-01-22 12:46:59.000276 UTC,4.0,website
tywin,2018-01-22 12:46:59.000276 UTC,2.0,opsandadmin
tywin,2018-01-22 12:46:59.000276 UTC,1.0,project-40
littlefinger,2018-01-22 11:38:05.000492 UTC,2.0,opsandadmin
littlefinger,2018-01-22 11:38:05.000492 UTC,4.0,workshops
littlefinger,2018-01-22 11:38:05.000492 UTC,1.5,hiring
bronn,2018-01-22 11:23:47.000208 UTC,1.0,opsandadmin
bronn,2018-01-22 11:23:47.000208 UTC,0.5,project-06
bronn,2018-01-22 11:23:47.000208 UTC,1.0,hiring
robert,2018-01-22 10:20:04.000367 UTC,1.0,opsandadmin
robert,2018-01-22 10:20:04.000367 UTC,1.5,bizdev
robert,2018-01-22 10:20:04.000367 UTC,1.5,opsandadmin
robert,2018-01-22 10:20:04.000367 UTC,1.5,opsandadmin
robert,2018-01-22 10:20:04.000367 UTC,1.0,hiring
gendry,2018-01-22 10:17:09.000106 UTC,7.25,project-04
theon,2018-01-22 09:45:19.000195 UTC,2.0,opsandadmin
theon,2018-01-22 09:45:19.000195 UTC,1.5,project-40
theon,2018-01-22 09:45:19.000195 UTC,0.5,datastorytelling
theon,2018-01-22 09:45:19.000195 UTC,3.5,project-65
jorah,2018-01-22 09:02:34.000136 UTC,2.0,opsandadmin
jorah,2018-01-22 09:02:34.000136 UTC,3.0,project-65
jorah,2018-01-22 09:02:34.000136 UTC,1.0,project-40
ned,2018-01-22 01:56:32.000176 UTC,3.0,events
ned,2018-01-22 01:56:32.000176 UTC,3.0,project-04
jaime,2018-01-22 00:00:00 UTC,3.0,hiring
jaime,2018-01-22 00:00:00 UTC,1.0,opsandadmin
bronn,2018-01-22 00:00:00 UTC,3.0,project-40
samwell,2018-01-22 00:00:00 UTC,3.5,project-40
samwell,2018-01-22 00:00:00 UTC,1.0,opsandadmin
samwell,2018-01-22 00:00:00 UTC,2.5,project-07
jaime,2018-01-22 00:00:00 UTC,5.0,hiring
jaime,2018-01-22 00:00:00 UTC,2.0,project-47
jaime,2018-01-22 00:00:00 UTC,3.0,project-47
bronn,2018-01-20 03:54:51.00011 UTC,1.0,project-40
littlefinger,01/20/2018 12:00 AM,0.25,workshops
littlefinger,2018-01-20 00:00:00 UTC,0.5,opsandadmin
littlefinger,2018-01-20 00:00:00 UTC,4.0,events
jorah,2018-01-19 23:32:13.000118 UTC,2.0,project-40
jorah,2018-01-19 11:46:38.000173 UTC,9.0,project-40
ned,2018-01-19 11:39:44.000027 UTC,1.0,random
ned,2018-01-19 11:39:44.000027 UTC,1.5,transit
ned,19 января 2018 11:39,1.0,bizdev
ned,2018-01-19 11:39:44.000027 UTC,0.5,hiring
ned,01/19/2018 11:39 AM,1.0,opsandadmin
ned,2018-01-19 11:39:44.000027 UTC,1.0,project-20
ned,2018-01-19 11:39:44.000027 UTC,0.5,project-55
ned,2018-01-19 11:39:44.000027 UTC,1.0,project-04
gendry,2018-01-19 10:43:59.000471 UTC,1.5,bizdev
gendry,2018-01-19 10:43:59.000471 UTC,1.5,website
gendry,01/19/2018 10:43 AM,1.5,bizdev
gendry,2018-01-19 10:43:59.000471 UTC,0.5,website
gendry,2018-01-19 10:43:59.000471 UTC,0.5,project-04
gendry,2018-01-19 10:43:59.000471 UTC,0.5,bizdev
samwell,2018-01-19 10:25:16.000309 UTC,1.25,project-20
samwell,2018-01-19 10:25:16.000309 UTC,5.75,project-40
davos,2018-01-19 10:16:02.000305 UTC,0.5,workshops
davos,2018-01-19 10:16:02.000305 UTC,5.0,project-40
davos,2018-01-19 10:16:02.000305 UTC,0.5,design
theon,2018-01-19 10:11:06.000321 UTC,1.5,random
theon,2018-01-19 10:11:06.000321 UTC,6.5,project-40
robert,2018-01-19 00:00:00 UTC,2.0,opsandadmin
robert,2018-01-19 00:00:00 UTC,1.5,bizdev
robert,01/19/2018 12:00 AM,2.5,project-20
bronn,01/19/2018 12:00 AM,7.0,project-40
shae,2018-01-19 00:00:00 UTC,2.0,machinelearning
shae,01/19/2018 12:00 AM,5.0,project-47
jaime,2018-01-19 00:00:00 UTC,6.0,project-47
jaime,2018-01-19 00:00:00 UTC,1.0,hiring
theon,2018-01-18 14:49:42.000835 UTC,7.25,project-40
jorah,2018-01-18 12:01:16.000363 UTC,7.0,project-40
jorah,2018-01-18 12:01:16.000363 UTC,0.5,bizdev
jorah,2018-01-18 12:01:16.000363 UTC,1.0,cultureandmanagement
ned,2018-01-18 11:17:35.000091 UTC,1.0,cultureandmanagement
ned,2018-01-18 11:17:35.000091 UTC,1.0,opsandadmin
ned,2018-01-18 11:17:35.000091 UTC,1.0,hiring
ned,2018-01-18 11:17:35.000091 UTC,1.5,hiring
ned,2018-01-18 11:17:35.000091 UTC,2.0,project-33
ned,2018-01-18 11:17:35.000091 UTC,1.0,project-16
littlefinger,2018-01-18 11:12:39.000053 UTC,4.0,hiring
littlefinger,01/18/2018 11:12 AM,0.75,opsandadmin
littlefinger,2018-01-18 11:12:39.000053 UTC,0.25,workshops
bronn,18 января 2018 11:11,1.5,cultureandmanagement
bronn,01/18/2018 11:11 AM,5.5,project-40
robert,2018-01-18 10:49:16.000113 UTC,2.0,bizdev
robert,2018-01-18 10:49:16.000113 UTC,1.0,legal
robert,2018-01-18 10:49:16.000113 UTC,1.5,opsandadmin
robert,2018-01-18 10:49:16.000113 UTC,1.5,cultureandmanagement
davos,2018-01-18 10:45:30.000189 UTC,6.5,project-40
davos,2018-01-18 10:45:30.000189 UTC,0.5,workshops
gendry,18 января 2018 08:43,1.0,cultureandmanagement
gendry,2018-01-18 08:43:42.000134 UTC,5.0,project-04
samwell,2018-01-18 00:00:00 UTC,7.5,project-40
shae,2018-01-18 00:00:00 UTC,1.5,hiring
shae,2018-01-18 00:00:00 UTC,1.0,learning
shae,2018-01-18 00:00:00 UTC,2.0,machinelearning
shae,2018-01-18 00:00:00 UTC,1.0,project-47
jaime,18 января 2018 00:00,1.5,hiring
jaime,2018-01-18 00:00:00 UTC,8.0,project-47
ned,2018-01-17 15:57:59.000087 UTC,1.0,bizdev
ned,2018-01-17 15:57:59.000087 UTC,1.0,project-40
ned,2018-01-17 15:57:59.000087 UTC,1.0,opsandadmin
ned,2018-01-17 15:57:59.000087 UTC,2.0,cultureandmanagement
ned,2018-01-17 15:57:59.000087 UTC,0.5,project-04
ned,2018-01-17 15:57:59.000087 UTC,1.5,bizdev
ned,2018-01-17 15:57:59.000087 UTC,3.0,bizdev
bronn,2018-01-17 11:21:40.00026 UTC,6.0,project-40
jorah,2018-01-17 11:14:15.000169 UTC,8.0,project-40
jorah,01/17/2018 11:14 AM,1.0,project-65
theon,01/17/2018 10:38 AM,5.5,project-40
davos,2018-01-17 10:05:39.00056 UTC,7.0,project-40
jaime,2018-01-17 10:03:30.000607 UTC,7.5,project-47
margaery,2018-01-17 09:22:11.000024 UTC,3.0,learning
margaery,2018-01-17 09:22:11.000024 UTC,1.0,project-47
margaery,2018-01-17 09:22:11.000024 UTC,1.5,cultureandmanagement
shae,2018-01-17 00:00:00 UTC,2.0,bizdev
gendry,2018-01-17 00:00:00 UTC,6.0,project-04
robert,2018-01-17 00:00:00 UTC,4.0,opsandadmin
robert,2018-01-17 00:00:00 UTC,2.0,cultureandmanagement
robert,2018-01-17 00:00:00 UTC,1.5,bizdev
samwell,2018-01-17 00:00:00 UTC,6.0,project-40
shae,2018-01-17 00:00:00 UTC,1.0,machinelearning
shae,2018-01-17 00:00:00 UTC,1.0,hiring
shae,2018-01-17 00:00:00 UTC,1.0,cultureandmanagement
shae,2018-01-17 00:00:00 UTC,0.5,project-47
shae,2018-01-17 00:00:00 UTC,1.0,learning
shae,2018-01-17 00:00:00 UTC,3.0,machinelearning
shae,2018-01-17 00:00:00 UTC,1.5,cultureandmanagement
shae,17 января 2018 00:00,1.0,project-47
shae,2018-01-17 00:00:00 UTC,3.0,machinelearning
shae,2018-01-17 00:00:00 UTC,0.5,project-48
samwell,2018-01-17 00:00:00 UTC,0.5,hiring
theon,2018-01-16 15:11:51.000041 UTC,6.0,project-40
jaime,2018-01-16 13:18:01.000071 UTC,7.0,project-47
samwell,2018-01-16 10:10:36.000492 UTC,6.5,project-40
samwell,2018-01-16 10:10:36.000492 UTC,0.25,project-73
davos,2018-01-16 09:46:09.000451 UTC,7.0,project-40
jorah,2018-01-16 09:42:49.000507 UTC,8.0,project-40
gendry,2018-01-16 09:23:13.000176 UTC,0.25,project-73
gendry,2018-01-16 09:23:13.000176 UTC,0.5,website
gendry,2018-01-16 09:23:13.000176 UTC,3.75,bizdev
gendry,2018-01-16 09:23:13.000176 UTC,2.0,cultureandmanagement
bronn,2018-01-16 08:37:19.00052 UTC,5.0,project-40
tywin,2018-01-16 00:00:00 UTC,3.0,workshops
brienne,2018-01-16 00:00:00 UTC,6.0,hiring
brienne,2018-01-16 00:00:00 UTC,1.5,cultureandmanagement
brienne,01/16/2018 12:00 AM,1.0,opsandadmin
brienne,2018-01-16 00:00:00 UTC,2.0,hiring
brienne,2018-01-16 00:00:00 UTC,4.0,opsandadmin
tywin,2018-01-16 00:00:00 UTC,1.5,bizdev
tywin,2018-01-16 00:00:00 UTC,3.0,design
tywin,2018-01-16 00:00:00 UTC,0.5,project-40
tywin,2018-01-16 00:00:00 UTC,4.0,workshops
tywin,2018-01-16 00:00:00 UTC,2.0,design
tywin,2018-01-16 00:00:00 UTC,2.0,project-40
tywin,2018-01-16 00:00:00 UTC,5.0,workshops
tywin,2018-01-16 00:00:00 UTC,1.0,project-20
jorah,2018-01-15 14:44:36.000746 UTC,1.0,opsandadmin
jorah,2018-01-15 14:44:36.000746 UTC,0.75,hiring
jorah,2018-01-15 14:44:36.000746 UTC,6.0,project-40
theon,2018-01-15 14:09:25.00043 UTC,7.0,project-40
tywin,2018-01-15 12:47:41.000202 UTC,1.0,project-40
tywin,2018-01-15 12:47:41.000202 UTC,0.5,hiring
tywin,15 января 2018 12:47,3.0,workshops
tywin,2018-01-15 12:47:41.000202 UTC,0.5,opsandadmin
ned,01/15/2018 12:12 PM,1.0,bizdev
ned,01/15/2018 12:12 PM,1.0,bizdev
ned,15 января 2018 12:12,1.0,events
ned,2018-01-15 12:12:52.000124 UTC,1.0,hiring
ned,2018-01-15 12:12:52.000124 UTC,0.5,bizdev
ned,2018-01-15 12:12:52.000124 UTC,3.5,bizdev
bronn,2018-01-15 11:54:49.000221 UTC,1.5,bizdev
bronn,2018-01-15 11:54:49.000221 UTC,0.5,opsandadmin
bronn,2018-01-15 11:54:49.000221 UTC,5.0,project-40
brienne,2018-01-15 11:02:37.000313 UTC,0.75,workshops
brienne,2018-01-15 11:02:37.000313 UTC,4.25,opsandadmin
brienne,2018-01-15 11:02:37.000313 UTC,1.0,cultureandmanagement
gendry,2018-01-15 10:36:19.000231 UTC,5.0,website
gendry,2018-01-15 10:36:19.000231 UTC,1.0,opsandadmin
gendry,2018-01-15 10:36:19.000231 UTC,2.0,cultureandmanagement
davos,2018-01-15 09:35:36.000196 UTC,1.0,opsandadmin
davos,2018-01-15 09:35:36.000196 UTC,5.0,project-40
samwell,01/15/2018 09:09 AM,5.5,learning
samwell,2018-01-15 09:09:48.000103 UTC,0.5,opsandadmin
samwell,2018-01-15 07:01:13.000206 UTC,4.0,project-48
samwell,2018-01-15 07:01:13.000206 UTC,1.0,project-40
samwell,2018-01-15 07:01:13.000206 UTC,0.5,cultureandmanagement
samwell,15 января 2018 07:01,2.0,engineering
jaime,2018-01-15 00:00:00 UTC,1.0,hiring
robert,2018-01-15 00:00:00 UTC,0.5,bizdev
robert,01/15/2018 12:00 AM,0.5,bizdev
robert,2018-01-15 00:00:00 UTC,1.0,bizdev
robert,2018-01-15 00:00:00 UTC,1.0,hiring
robert,2018-01-15 00:00:00 UTC,3.5,bizdev
ned,2018-01-14 15:19:34.000097 UTC,1.0,events
ned,2018-01-14 15:19:34.000097 UTC,1.0,project-06
ned,2018-01-14 15:19:34.000097 UTC,2.0,learning
ned,2018-01-14 15:19:34.000097 UTC,2.0,bizdev
theon,2018-01-14 14:31:43.000092 UTC,1.0,learning
littlefinger,2018-01-14 00:00:00 UTC,1.5,opsandadmin
littlefinger,2018-01-14 00:00:00 UTC,1.0,workshops
robert,2018-01-12 12:28:51.000276 UTC,1.0,bizdev
robert,2018-01-12 12:28:51.000276 UTC,1.25,bizdev
robert,12 января 2018 12:28,0.5,project-33
robert,2018-01-12 12:28:51.000276 UTC,1.5,bizdev
robert,2018-01-12 12:28:51.000276 UTC,0.5,bizdev
robert,2018-01-12 12:28:51.000276 UTC,1.0,website
robert,2018-01-12 12:28:51.000276 UTC,1.0,opsandadmin
ned,2018-01-12 11:39:28.000224 UTC,2.0,project-18
ned,2018-01-12 11:39:28.000224 UTC,0.5,hiring
ned,2018-01-12 11:39:28.000224 UTC,2.0,project-48
ned,2018-01-12 11:39:28.000224 UTC,0.5,project-33
ned,2018-01-12 11:39:28.000224 UTC,0.5,opsandadmin
ned,01/12/2018 11:39 AM,1.0,bizdev
jaime,01/12/2018 11:29 AM,5.0,project-48
jaime,2018-01-12 11:29:15.000319 UTC,1.0,hiring
bronn,2018-01-12 11:07:41.000026 UTC,8.0,project-40
bronn,2018-01-12 11:07:41.000026 UTC,0.5,project-65
